"고유번호","구명","수목고유번호","구번호","동명","순번","수목명","흉고지름","수고","수관너비","위치","주변토지사용상태","품계흉고","품계활력","품계수형","품계수종","품계위치","관리등급","피해상태","학명","식생활력","품계등급","관리기관","X 좌표","Y 좌표"
"20000670","중구","2-신당1동-큰-0001","02","신당1동","1.00000000","단풍나무","24.00000000","7.00000000","5.00000000","서울제1기동대","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Acer palmatum Thunb.","2.00000000","36.00000000","공원녹지과","201332.118","201332.1182"
"20000671","중구","2-신당1동-큰-0008","02","신당1동","8.00000000","은행나무","22.00000000","9.00000000","5.00000000","서울제1기동대","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","201366.525","201366.5251"
"20000672","중구","2-신당5동-큰-0043","02","신당5동","43.00000000","회화나무","30.00000000","8.00000000","4.00000000","성동고교","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Sophora japonica L.","2.00000000","36.00000000","공원녹지과","202015.248","202015.2485"
"20000673","중구","2-소공동-큰-0167","02","소공동","167.00000000","아카시아나무","32.00000000","27.00000000","10.00000000","시립미술관","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","197575.531","197575.5312"
"20000676","중구","2-신당5동-큰-0020","02","신당5동","20.00000000","양버즘나무","32.00000000","8.00000000","5.00000000","성동고교","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Platanus occidentalis L.","2.00000000","36.00000000","공원녹지과","202051.205","202051.205"
"20000677","중구","2-신당1동-큰-0096","02","신당1동","96.00000000","은행나무","30.00000000","8.00000000","3.00000000","한양공고","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","200959.519","200959.5188"
"20000678","중구","2-신당1동-큰-0087","02","신당1동","87.00000000","은행나무","32.00000000","10.00000000","6.00000000","동대문운동장체육공원부지","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","201069.707","201069.7075"
"20000679","중구","2-장충동-큰-0161","02","장충동","161.00000000","은행나무","24.00000000","9.00000000","2.00000000","동국대학교","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","200197.708","200197.708"
"20000680","중구","2-회현동-큰-0023","02","회현동","23.00000000","아카시아나무","32.00000000","30.00000000","12.00000000","일신교회","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","198134.795","198134.7955"
"20000681","중구","2-신당4동-큰-0003","02","신당4동","3.00000000","느릅나무","55.00000000","12.00000000","7.00000000","청구초교","60","15.00000000","10.00000000","6.00000000","4","9","2.00000000","1.00000000","Ulmus davidiana var","2.00000000","44.00000000","공원녹지과","201300.306","201300.3064"
"20000682","중구","2-신당6동-큰-0036","02","신당6동","36.00000000","측백나무","30.00000000","8.00000000","4.00000000","","10","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Thuja orientalis L.","2.00000000","36.00000000","공원녹지과","201429.758","201429.7578"
"20000684","중구","2-신당2동-큰-0058","02","신당2동","58.00000000","은행나무","42.00000000","10.00000000","4.00000000","732-743","10","10.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Ginkgo biloba L.","2.00000000","41.00000000","공원녹지과","200587.073","200587.0735"
"20000650","중구","2-장충동-큰-0336","02","장충동","336.00000000","은행나무","20.00000000","4.00000000","4.00000000","국립극장","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","199989.281","199989.2811"
"20000663","중구","2-충무로4,5동-큰-0006","02","충무로4,5동","6.00000000","은행나무","20.00000000","10.00000000","3.00000000","중구청","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","199760.442","199760.4423"
"20000675","중구","2-소공동-큰-0187","02","소공동","187.00000000","자작나무","79.00000000","62.00000000","20.00000000","체스프라자","60","15.00000000","10.00000000","6.00000000","4","9","2.00000000","1.00000000","Betula platyphylla var.","2.00000000","44.00000000","공원녹지과","197494.866","197494.8659"
"20000685","중구","2-신당3동-큰-0024","02","신당3동","24.00000000","향나무","20.00000000","2.00000000","1.00000000","남산타원","20","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Juniperus chinensis L.","2.00000000","34.00000000","공원녹지과","201039.495","201039.4946"
"20000686","중구","2-장충동-큰-0346","02","장충동","346.00000000","아카시아나무","32.00000000","8.00000000","4.00000000","타워호텔","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","200188.009","200188.009"
"20000687","중구","2-명동-큰-0138","02","명동","138.00000000","아카시아나무","37.00000000","28.00000000","10.00000000","","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","34.00000000","공원녹지과","199378.777","199378.777"
"20000824","중구","2-신당6동-큰-0019","02","신당6동","19.00000000","느티나무","40.00000000","7.00000000","7.00000000","청구초교","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","201214.727","201214.7271"
"20000825","중구","2-신당6동-큰-0020","02","신당6동","20.00000000","측백나무","24.00000000","7.00000000","3.00000000","청구초교","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Thuja orientalis L.","2.00000000","36.00000000","공원녹지과","201228.845","201228.8454"
"20000826","중구","2-회현동-큰-0186","02","회현동","186.00000000","은행나무","23.00000000","7.00000000","6.00000000","연세빌딩","70","5.00000000","10.00000000","6.00000000","6","9","3.00000000","2.00000000","Ginkgo biloba L.","0E-8","0E-8","공원녹지과","197681.547","197681.5465"
"20001045","중구","2-신당5동-큰-0045","02","신당5동","45.00000000","느릅나무","37.00000000","10.00000000","5.00000000","성동고교","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Ulmus davidiana var","2.00000000","34.00000000","공원녹지과","202029.553","202029.5526"
"20001047","중구","2-태평로1가동-큰-0108","02","태평로1가동","108.00000000","소나무","20.00000000","3.00000000","4.00000000","장교동 쁘렝땅백화점","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Pinus densiflora S et Z.","2.00000000","36.00000000","공원녹지과","198816.593","198816.593"
"20001048","중구","2-태평로1가동-큰-0052","02","태평로1가동","52.00000000","느티나무","41.00000000","23.00000000","8.00000000","시청","60","10.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Zelkova serrata Makino","2.00000000","41.00000000","공원녹지과","198115.372","198115.3722"
"20001174","중구","2-신당1동-큰-0034","02","신당1동","34.00000000","느티나무","21.00000000","4.00000000","4.00000000","무궁화회관","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","201388.557","201388.5574"
"20001175","중구","2-광희동-큰-0097","02","광희동","97.00000000","호두나무","25.00000000","7.00000000","7.00000000","국립간호대학","60","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Juglans sinensis Dode","2.00000000","34.00000000","공원녹지과","200618.099","200618.0985"
"20001176","중구","2-신당3동-큰-0046","02","신당3동","46.00000000","소나무","23.00000000","5.00000000","2.00000000","남산타운","20","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Pinus densiflora S et Z.","2.00000000","36.00000000","공원녹지과","200695.193","200695.1928"
"20001177","중구","2-필동-큰-0056","02","필동","56.00000000","은행나무","22.00000000","18.00000000","6.00000000","","10","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","199754.714","199754.7141"
"20001178","중구","2-중림동-큰-0071","02","중림동","71.00000000","아카시아나무","40.00000000","28.00000000","16.00000000","손기정공원","50","5.00000000","10.00000000","6.00000000","4","6","3.00000000","1.00000000","Robinia pseudacacia L.","2.00000000","31.00000000","공원녹지과","196868.811","196868.8105"
"20001179","중구","2-회현동-큰-0189","02","회현동","189.00000000","은행나무","20.00000000","6.00000000","5.00000000","연세빌딩","70","5.00000000","10.00000000","6.00000000","6","9","3.00000000","2.00000000","Ginkgo biloba L.","0E-8","0E-8","공원녹지과","197679.175","197679.1746"
"20001180","중구","2-소공동-큰-0208","02","소공동","208.00000000","회화나무","50.00000000","27.00000000","14.00000000","덕수궁","50","10.00000000","10.00000000","6.00000000","6","6","3.00000000","1.00000000","Sophora japonica L.","2.00000000","38.00000000","공원녹지과","197759.656","197759.6564"
"20001162","중구","2-소공동-큰-0154","02","소공동","154.00000000","은행나무","35.00000000","39.00000000","12.00000000","삼도빌딩","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","197339.752","197339.7524"
"20001181","중구","2-태평로1가동-큰-0129","02","태평로1가동","129.00000000","잣나무","20.00000000","6.00000000","3.00000000","장교동 중소기업은행","30","5.00000000","10.00000000","6.00000000","4","9","3.00000000","1.00000000","Pinus koraiensis S. et Z.","2.00000000","34.00000000","공원녹지과","198847.774","198847.7739"
"20001182","중구","2-광희동-큰-0088","02","광희동","88.00000000","은행나무","52.00000000","7.00000000","2.00000000","국립간호대학","60","15.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Ginkgo biloba L.","2.00000000","46.00000000","공원녹지과","200592.315","200592.3154"
"20001183","중구","2-신당5동-큰-0015","02","신당5동","15.00000000","양버즘나무","43.00000000","7.00000000","3.00000000","성동고교","60","10.00000000","10.00000000","6.00000000","2","9","3.00000000","1.00000000","Platanus occidentalis L.","2.00000000","37.00000000","공원녹지과","201990.123","201990.1226"
"20001184","중구","2-신당5동-큰-0030","02","신당5동","30.00000000","양버즘나무","42.00000000","9.00000000","5.00000000","성동고교","60","10.00000000","10.00000000","6.00000000","2","9","3.00000000","1.00000000","Platanus occidentalis L.","2.00000000","37.00000000","공원녹지과","202101.094","202101.0936"
"20001185","중구","2-소공동-큰-0155","02","소공동","155.00000000","은행나무","55.00000000","42.00000000","15.00000000","삼도빌딩","30","15.00000000","10.00000000","6.00000000","6","9","2.00000000","1.00000000","Ginkgo biloba L.","2.00000000","46.00000000","공원녹지과","197377.647","197377.6467"
"20001186","중구","2-소공동-큰-0278","02","소공동","278.00000000","느티나무","40.00000000","25.00000000","11.00000000","중앙일보","30","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","197364.454","197364.4537"
"20001188","중구","2-장충동-큰-0225","02","장충동","225.00000000","은행나무","70.00000000","13.00000000","7.00000000","장충공원","50","15.00000000","10.00000000","6.00000000","6","6","2.00000000","1.00000000","Ginkgo biloba L.","2.00000000","43.00000000","공원녹지과","200346.212","200346.2121"
"20001189","중구","2-회현동-큰-0207","02","회현동","207.00000000","은행나무","21.00000000","7.00000000","6.00000000","연세빌딩","70","5.00000000","10.00000000","6.00000000","6","9","3.00000000","2.00000000","Ginkgo biloba L.","0E-8","0E-8","공원녹지과","197661.18","197661.1796"
"20001190","중구","2-황학동-큰-0004","02","황학동","4.00000000","느티나무","23.00000000","7.00000000","6.00000000","황학어린이공원","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Zelkova serrata Makino","2.00000000","36.00000000","공원녹지과","201613.908","201613.9082"
"20000157","중구","2-장충동-큰-0310","02","장충동","310.00000000","은행나무","26.00000000","8.00000000","5.00000000","서울클럽","60","5.00000000","10.00000000","6.00000000","6","9","3.00000000","1.00000000","Ginkgo biloba L.","2.00000000","36.00000000","공원녹지과","200231.991","200231.991"
"20000159","중구","2-회현동-큰-0159","02","회현동","159.00000000","은행나무","23.00000000","7.00000000","5.00000000","연세빌딩","70","5.00000000","10.00000000","6.00000000","6","9","3.00000000","2.00000000","Ginkgo biloba L.","0E-8","0E-8","공원녹지과","197710.164","197710.1644"
